layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_eta0,best_r_eta0,best_r,best_eta,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,351356.2,148678.19,706957.6,923.54736,210.80054,1606.8633,9000.0,0.22,0.4,0.0180936072591105,0.014296961166644,0.0238626777871774,0.2,0.222,0.47,0.0160355331403099,0.222,0.47,0.0160355331403099,7204,131.14,0.0544184,1.32043e-23,116.23,0.0282544,1.12527e-06,92.5739,0.0252813,1.98034e-05,0.019328319
3,312139.72,38582.68,932037.7,3630.3247,275.33133,6762.3394,36000.0,0.23,0.0,0.0099120649257266,0.0071531615485336,0.0099120649257266,0.23,0.225,-0.09,0.0083324818241899,0.225,-0.09,0.0083324818241899,27000,55.2274,0.0525379,8.377199999999996e-87,49.133,0.0268887,4.80891e-23,38.4781,0.023735,4.7484e-18,0.013414321
4,187205.52,7897.3657,1207961.4,18262.186,397.27072,9595.785,144000.0,0.26,-0.1,0.0124606474804405,0.0035777446059643,0.0174559328471706,0.27,0.253,-0.19,0.0102716389335115,0.253,-0.19,0.0102716389335115,18000,23.6567,0.0518778,0.0,21.1323,0.0269489,2.770229999999998e-91,16.3954,0.0228423,1.0605599999999999e-65,1.2628218e-13
5,28456.072,1183.8705,230827.5,27697.066,249.94458,9738.566,576000.0,0.29,-0.3,0.0097213194793306,0.0017891624583277,0.0168408590652753,0.32,0.284,-0.34,0.0078696308374083,0.284,-0.34,0.0078696308374083,30375,10.8853,0.047839,0.0,9.71883,0.0228975,9.017599999999998e-263,7.6008,0.0185131,6.455569999999997e-172,2.0595119000000004e-31
6,8096.1895,235.466,68482.875,32479.947,217.74236,9809.027,2304000.0,0.34,-0.3,0.0065740789603503,0.0008946536675937,0.0130947151989907,0.38,0.336,-0.33,0.0061236389898173,0.336,-0.33,0.0061236389898173,51256,5.76112,0.0423934,0.0,5.12476,0.0171365,0.0,4.03427,0.0141726,0.0,1.7999600999999997e-75
7,1641.3776,53.9611,15413.679,34277.926,169.44151,9802.916,9216000.0,0.4,-0.37,0.0046881348050852,0.0004473449308468,0.0116392363183654,0.46,0.4,-0.362,0.0045681966062463,0.4,-0.362,0.0045681966062463,91125,3.22769,0.0404931,0.0,2.8545,0.0140357,0.0,2.28061,0.0136796,0.0,1.777291399999999e-167
8,322.79156,20.681915,2861.0088,30335.098,128.80406,9633.439,36864000.0,0.45,-0.5,0.0056954528490356,0.0002236769881161,0.0188560536154814,0.57,0.44,-0.54,0.0048040484589547,0.44,-0.54,0.0048040484589547,81000,2.07218,0.0443784,0.0,1.83001,0.0176878,0.0,1.45575,0.0164559,0.0,0.0
9,78.24113,5.765494,836.34357,36303.645,103.36456,9672.646,147456000.0,0.6,-0.7,0.0107075371309509,0.000111839624535,0.0299445897543945,1.07,0.59,-0.708,0.0098372834528365,0.59,-0.708,0.0098372834528365,19219,1.01542,0.0473562,0.0,0.901586,0.0214707,0.0,0.710007,0.0184164,0.0,0.0
10,8.441141,0.7723184,75.92204,30066.248,93.83805,9509.907,589824000.0,5.0,-1.09,0.0255899999999025,5.5920094864633584e-05,0.1493638304113334,6.1,5.5,-1.092,0.0255899999998756,5.5,-1.092,0.0255899999998756,2845,0.354773,0.0490526,0.0,0.307464,0.02559,0.0,0.235339,0.02559,0.0,0.0
