layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_eta0,best_r_eta0,best_r,best_eta,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05
2,20586.12,19743.03005859375,21437.69455078125,4.57900766576012,3.5326210314214874,5.910701376159756,27208.0,0.21,0.0,0.0210254449833707,0.0082273201196278,0.0210254449833707,0.21,0.204,-0.1,0.019211686819253948,0.204,-0.1,0.019211686819253948,5101
3,5586.0425,5417.664475097657,5765.354582519532,12.162527180106238,9.413559818484408,15.79808708387007,108832.0,0.09,-1.3,0.1330799999999998,0.0041152012481055,0.1330899070845012,0.28,0.087,-1.37,0.1330799999999998,0.087,-1.37,0.1330799999999998,106
4,1803.6252,1755.6172760009763,1853.7972369384763,9.509400286478575,8.01974650228599,11.794444895347864,333298.0,0.13,-1.2,0.0777999999999999,0.0023519198649528,0.0898066714794093,0.29,0.12,-1.24,0.07779999999999987,0.12,-1.24,0.07779999999999987,306
5,518.5317,503.76475402832034,533.565198059082,10.222363268045935,8.00693657191927,14.123384320384416,1149538.0,0.17,-1.1,0.0431226827164483,0.0012665428950382,0.0752519486721682,0.33,0.161,-1.14,0.043117610051248645,0.161,-1.14,0.043117610051248645,945
6,123.44841,119.93307651519775,127.2008389663696,10.630472342501744,8.700919505140028,13.620479659452869,4251250.0,0.22,-1.0,0.0277339147403335,0.000658638529926,0.0575251880126077,0.4,0.224,-0.97,0.020647299779415686,0.224,-0.97,0.020647299779415686,4151
7,26.474886,25.54339354515076,27.48659370422364,18.56466728499405,12.58622264297258,29.57734152297072,17005000.0,0.28,-1.0,0.0159148218133051,0.000329329071013,0.0635535232238603,0.59,0.271,-1.02,0.01350193380469994,0.271,-1.02,0.01350193380469994,10507
8,5.566022,5.285992050170899,5.909213078022003,45.434103208294495,18.767397813886937,96.19518924575785,68020000.0,0.42,-1.0,0.0123914114630656,0.0001646669863926,0.065062291297388,1.44,0.42,-1.0,0.01239141146306566,0.42,-1.0,0.01239141146306566,12454
9,1.0218027,0.9509475576877594,1.125916313529015,105.14797042607084,24.34099010308848,239.3275567951852,272080000.0,1.3,-1.0,0.0253344884971017,8.233410583957582e-05,0.1185675686231989,6.0,1.29,-1.03,0.025332957864742545,1.29,-1.03,0.025332957864742545,2952
