layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_eta0,best_r_eta0,best_r,best_eta,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,181300.62,101526.978984375,290784.25375000056,377.2585812884295,142.297880056219,530.9305094800983,9000.0,0.21,0.2,0.0152176342426592,0.014296961166644,0.0202479163785226,0.2,0.214,0.3,0.0146541257492511,0.214,0.3,0.0146541257492511,9000.0,133.282,0.0514813,3.597690000000001e-21,118.096,0.0252491,2.03926e-05,92.9852,0.0236508,8.33792e-05,0.041498336
3,38789.977,21575.42372070313,67721.48511718756,543.3321480835497,122.40276990926482,1044.4826632362417,36000.0,0.23,0.0,0.0106716334072067,0.0071531615485336,0.0106716334072067,0.23,0.228,-0.04,0.0095721024261217,0.228,-0.04,0.0095721024261217,20250.0,54.4579,0.0539876,1.2237699999999993e-91,48.3304,0.0278616,1.0366100000000001e-24,38.0027,0.0247673,1.28894e-19,0.0027112692
4,9777.212,4939.198439941406,17949.988955078144,703.3798218580005,122.03848054200064,1327.723891883142,144000.0,0.26,-0.1,0.0119997508168903,0.0035777446059643,0.0174480120582981,0.27,0.252,-0.2,0.0096273274026832,0.252,-0.2,0.0096273274026832,20250.0,23.8083,0.0519904,0.0,21.2012,0.0266713,2.0181499999999988e-89,16.5222,0.022998,1.3569599999999998e-66,5.0725141e-12
5,1796.3158,838.1020260620118,4289.247299804692,1421.5090791720856,90.01246905050054,3420.725658054149,576000.0,0.29,-0.3,0.0100579693233957,0.0017891624583277,0.0174603500201742,0.32,0.284,-0.33,0.0077447425036328,0.284,-0.33,0.0077447425036328,30375.0,11.0652,0.0474283,0.0,9.8682,0.0225825,1.3314599999999998e-255,7.74785,0.0177238,1.3241199999999993e-157,1.9473867e-30
6,385.11697,175.5240390777588,1132.752702636719,2320.6239478074667,86.75271970321333,4403.351937028806,2304000.0,0.34,-0.3,0.0067569376113453,0.0008946536675937,0.0134317444964232,0.38,0.336,-0.32,0.0060666592960459,0.336,-0.32,0.0060666592960459,51256.0,5.83051,0.0418869,0.0,5.19223,0.0167976,0.0,4.0803,0.0135268,0.0,4.419080699999999e-74
7,101.06582,41.3393522644043,424.4450341796877,4759.82557788621,66.99057598328737,6336.491846628677,9216000.0,0.4,-0.36,0.0047234570139997,0.0004473449308468,0.0109903542232575,0.46,0.4,-0.352,0.0045904716508541,0.4,-0.352,0.0045904716508541,91125.0,3.28218,0.0397962,0.0,2.9067,0.0136953,0.0,2.31456,0.0128771,0.0,4.136864899999998e-169
8,34.40266,17.916045846939088,89.42377151489266,1601.383351498536,74.52969510517121,3574.4281285567927,36864000.0,0.45,-0.5,0.0069002883856315,0.0002236769881161,0.0192622540664632,0.57,0.44,-0.52,0.0053505626676819,0.44,-0.52,0.0053505626676819,64870.0,2.11621,0.0441592,0.0,1.87082,0.0176066,0.0,1.484,0.016166,0.0,0.0
9,9.889628,5.271114230155946,25.13907466888428,1503.4479535247838,80.922001627378,3413.6395835180224,147456000.0,0.59,-0.7,0.0105469856318284,0.000111839624535,0.0289527916855349,1.03,0.58,-0.71,0.0097218132990625,0.58,-0.71,0.0097218132990625,20250.0,1.03906,0.0468655,0.0,0.923385,0.0211524,0.0,0.726713,0.0178555,0.0,0.0
10,1.4365472,0.7126555716991425,4.498755490779881,2683.974667864052,76.52347082330873,4568.202991532322,589824000.0,5.0,-1.08,0.0251799999999776,5.5920094864633584e-05,0.1458232068965836,6.2,5.1,-1.082,0.0251799999999715,5.1,-1.082,0.0251799999999715,2845.0,0.363332,0.0484037,0.0,0.31764,0.02518,0.0,0.261154,0.02518,0.0,0.0
