layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples
2,13079.877,0.0,22720.281,-0.8186815,,,3180.0
3,1850.6007,94.84779,5065.9116,4.910822,-1.5163614,7.028598,12720.0
4,295.53488,66.12125,801.76825,14.468443,-0.48964876,23.402397,50880.0
5,53.488426,18.427938,127.408356,17.325312,0.27173135,29.163834,203520.0
6,13.278041,3.3331943,36.515186,29.824142,0.5992874,45.087982,814080.0
7,3.0176039,0.55122083,9.108861,41.085846,1.0090166,57.776527,3256320.0
8,0.6857168,0.07903347,2.2742872,56.931152,1.3033298,71.53233,13025280.0
