band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_eta0,best_r_eta0
2,186957280.0,180540455.52,193616878.8,6.890561657866604,5.7055540670737575,8.191423181863183,47614.0,0.16,1.6,0.0154439931710561,0.0062204080553092,0.04912929062717176,0.13
5,74748400.0,72273407.96,77363761.15999998,15.030488540597908,11.51907554587272,19.477760120992983,102030.0,0.16,1.1,0.0145874322107617,0.0042501094782857,0.05169382372376363,0.14
8,20255970.0,19654420.75,20906548.52,12.860015110935151,9.832646292885144,16.874905865235664,326496.0,0.16,0.6,0.0114053720126273,0.0023762874939549,0.06777359992901544,0.15
11,4711756.0,4575736.3225,4856240.6825,11.616289737816928,8.750675120966875,15.693160608811052,904666.0,0.18,1.0,0.0130804897459513,0.0014276807376072,0.0615465718971292,0.15
14,1357398.5,1315806.01375,1403579.045,14.22483866472145,8.318135341214525,24.72062126298686,2727602.0,0.18,0.5,0.0100245870223518,0.0008222587962986,0.05294592463258996,0.17
17,335488.28,319957.35281250003,357915.93999999994,44.881534493152536,10.012839790414452,124.17716690067438,8298440.0,0.2,0.7,0.0097255953910382,0.0004714271372994,0.025960956008017122,0.18
20,57832.508,51490.24828125,69475.2720312499,406.0704859777607,11.174703555402624,915.5529510474838,25140192.0,0.23,0.9,0.0068757039046131,0.0002708547073073,0.0222181497946895,0.2
23,13386.294,12712.031455078126,14486.743779296874,64.43537620313296,6.781556918998453,164.29596765572663,65734528.0,0.27,1.5,0.0044927991727565,0.0001675050733668,0.038540619512137275,0.22
