band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_eta0,best_r_eta0,best_r,best_eta,kstest_stat_best,iter1_r,iter1_eta,kstest_stat_iter1,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,236431730.0,228632727.92,244312516.64,6.120174864383072,5.240750162499547,7.251410118254485,47614.0,0.16,1.7,0.0149367782454177,0.0062204080553092,0.0379544898823277,0.13,0.16,1.63,0.0126924176144977,0.16,1.63,0.0126924176144977,11903,11213.7,0.0345749,6.901959999999999e-50,9380.78,0.0126725,4.5242e-07,7854.92,0.0172219,1.06921e-12,4.3116e-07
5,98143970.0,95340430.84,101038435.6,10.624524317014195,9.132227482356065,12.351582632227007,102030.0,0.16,1.2,0.014357828040265,0.0042501094782857,0.0719255163973925,0.14,0.16,1.15,0.0130480777866733,0.16,1.15,0.0130480777866733,10759,6708.89,0.0382192,6.2689999999999975e-130,5643.11,0.0145736,2.97526e-19,4619.54,0.0180373,2.89127e-29,1.6166e-15
8,28320434.0,27510000.76,29149866.86,10.694184322221012,8.717075552886126,13.625494777499368,326496.0,0.16,0.7,0.011441832489231,0.0023762874939549,0.0529937777565461,0.14,0.158,0.6,0.0108658397942682,0.158,0.6,0.0108658397942682,15304,3537.08,0.0387747,0.0,3034.31,0.0138155,1.4667199999999998e-54,2438.24,0.0165964,1.5104299999999998e-78,6.523200000000001e-34
11,6876102.5,6692597.4525,7064958.217499999,9.706751489925386,8.207422369351809,11.70096399152742,904666.0,0.18,1.1,0.0123812731138945,0.0014276807376072,0.0398366868494591,0.15,0.179,1.04,0.0119797243226952,0.179,1.04,0.0119797243226952,13414,1737.68,0.0394708,0.0,1504.47,0.014177,2.277729999999999e-158,1195.95,0.0166135,2.5136199999999993e-217,3.3365999999999987e-113
14,1975496.8,1918594.059375,2037137.581875,11.606632885470384,8.405230986241165,16.83706114920016,2727602.0,0.18,0.6,0.0106575327444117,0.0008222587962986,0.0326601666803159,0.16,0.179,0.53,0.0090828145157872,0.179,0.53,0.0090828145157872,21309,901.426,0.042106,0.0,794.951,0.0152652,0.0,619.705,0.0175398,0.0,7.049599999999997e-196
17,485698.53,464547.80421875,516438.0796875,39.5836608094066,9.85105364703173,112.117836674575,8298440.0,0.2,0.8,0.0092806830777618,0.0004714271372994,0.0444703818414558,0.18,0.2,0.76,0.0070335360297842,0.2,0.76,0.0070335360297842,36466,440.845,0.0411102,0.0,389.513,0.0143538,0.0,304.076,0.0161461,0.0,0.0
20,79569.28,73806.0459765625,89593.81269531243,156.66399702423192,10.663837298119825,434.9232446866884,25140192.0,0.22,0.7,0.0056062284413645,0.0002708547073073,0.0400606411124547,0.19,0.219,0.65,0.0027045668426183,0.219,0.65,0.0027045668426183,248575,179.895,0.0379412,0.0,158.807,0.0120372,0.0,126.359,0.0102807,0.0,3.743199999999998e-160
23,19246.125,18486.53328125,20397.26533203124,34.890352245514066,6.525433087144585,102.49310564285264,65734528.0,0.25,1.0,0.0044610368553067,0.0001675050733668,0.0211314813399903,0.21,0.251,1.05,0.0032873849311909,0.251,1.05,0.0032873849311909,162489,99.2943,0.0321205,0.0,86.311,0.00787263,0.0,70.4687,0.00451214,0.0,0.0
