layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05
2,259579.56,131240.28390625,470261.26843750005,604.8224684741983,174.28471698753742,1037.5639950154116,9000.0,0.22,0.4,0.02272138463311052,0.014296961166644029
3,152081.16,33518.096328125,403340.9414062503,2549.765036169302,223.88391888894603,4695.330717116702,36000.0,0.22,-0.2,0.011749242012874195,0.007153161548533642
4,78858.97,6885.883830566407,461394.2248437506,14657.448386527652,293.7829963947764,9168.676141946413,144000.0,0.25,-0.3,0.011990055863031812,0.003577744605964338
5,12176.862,1068.3210992431643,90190.50324218858,21677.273778693783,231.10868231171844,9445.87376469597,576000.0,0.3,-0.23,0.009962843750244699,0.001789162458327746
6,3260.6511,201.63094329833987,25645.814599609377,27216.90215694249,199.1626868030312,9588.528159160502,2304000.0,0.36,-0.2,0.007461939652432581,0.0008946536675937644
7,654.38367,45.5139005470276,5677.879033203126,29052.20301282469,151.45434124969898,9582.096471859835,9216000.0,0.44,-0.2,0.006128077559586109,0.00044734493084683295
8,140.63544,17.713533678054812,1120.7060247802738,24279.326649689257,130.93667013464253,9242.21998761295,36864000.0,0.46,-0.5,0.005940021581333166,0.00022367698811616015
9,35.480026,5.213047516345978,327.25522445678786,26908.9762919356,112.38790673730786,9273.162569712822,147456000.0,0.6,-0.72,0.008113825216916948,0.00011183962453501836
10,4.1873384,0.7409520256519317,29.790484914779757,18533.22455528176,103.13641318986616,8832.016134339727,589824000.0,4.0,-1.07,0.021729577127071048,5.5920094864633584e-05
